,date,tic,anomaly
533,2017/12/26,PNRG,0.18830417
534,2017/12/27,PNRG,0.038596235
535,2017/12/28,PNRG,0.038508307
536,2017/12/29,PNRG,0.055388127
537,2018/1/2,PNRG,0.006685994
538,2018/1/3,PNRG,0.14977646
539,2018/1/4,PNRG,0.14511837
540,2018/1/5,PNRG,0.0867573
541,2018/1/8,PNRG,0.056639627
542,2018/1/9,PNRG,0.14871615
543,2018/1/10,PNRG,0.17656219
544,2018/1/11,PNRG,0.1350546
545,2018/1/12,PNRG,0.020838449
546,2018/1/16,PNRG,0.09110502
547,2018/1/17,PNRG,0.08003232
548,2018/1/18,PNRG,0.124881566
549,2018/1/19,PNRG,0.11933617
550,2018/1/22,PNRG,0.042425103
551,2018/1/23,PNRG,0.12371977
552,2018/1/24,PNRG,0.15008895
553,2018/1/25,PNRG,0.23889671
554,2018/1/26,PNRG,0.058498576
555,2018/1/29,PNRG,0.14938968
556,2018/1/30,PNRG,0.18105793
557,2018/1/31,PNRG,0.17644052
558,2018/2/1,PNRG,0.09705769
559,2018/2/2,PNRG,0.0060044476
560,2018/2/5,PNRG,0.06535535
561,2018/2/6,PNRG,0.01832755
562,2018/2/7,PNRG,0.16991481
563,2018/2/8,PNRG,0.1265629
564,2018/2/9,PNRG,0.060864475
565,2018/2/12,PNRG,0.10167125
566,2018/2/13,PNRG,0.08674142
567,2018/2/14,PNRG,0.07110795
568,2018/2/15,PNRG,0.21018544
569,2018/2/16,PNRG,0.060509413
570,2018/2/20,PNRG,0.077817835
571,2018/2/21,PNRG,0.07892539
572,2018/2/22,PNRG,0.28446183
573,2018/2/23,PNRG,0.08901046
574,2018/2/26,PNRG,0.14704499
575,2018/2/27,PNRG,0.10136851
576,2018/2/28,PNRG,0.17920446
577,2018/3/1,PNRG,0.2043071
578,2018/3/2,PNRG,0.043264586
579,2018/3/5,PNRG,0.04543485
580,2018/3/6,PNRG,0.025273198
581,2018/3/7,PNRG,0.05828907
582,2018/3/8,PNRG,0.0038394497
583,2018/3/9,PNRG,0.0220087
584,2018/3/12,PNRG,0.2164649
585,2018/3/13,PNRG,0.12379649
